timestamp,price_eur_mwh,hour,day_of_week,month,is_weekend,is_holiday_nl,is_working_day,is_winter,is_summer,load_forecast,load_actual,imbalance_price,balance_delta,flow_NL→DE,flow_DE→NL,flow_NL→BE,flow_BE→NL,flow_NL→NO,flow_NO→NL,flow_NL→GB,flow_GB→NL,flow_NL→DK,flow_DK→NL,flow_NL_DE_net,flow_NL_BE_net,flow_NL_NO_net,flow_NL_GB_net,flow_NL_DK_net,flow_total_net_position,wind_wind_speed_10m,wind_wind_speed_80m,wind_wind_speed_120m,wind_wind_speed_180m,wind_wind_direction_10m,wind_wind_direction_80m,wind_wind_direction_120m,wind_wind_direction_180m,wind_wind_gusts_10m,wind_temperature,wind_pressure,wind_air_density,solar_ghi,solar_direct,solar_dhi,solar_dni,solar_cloud_cover,weather_temperature,weather_feels_like,weather_dew_point,weather_humidity,weather_pressure,weather_visibility,weather_cloud_cover,weather_wind_speed,weather_wind_direction,weather_precipitation_probability,weather_uv_index,weather_thunderstorm_probability,ned_actual_solar_kwh,ned_actual_wind_offshore_kwh,ned_actual_wind_onshore_kwh,market_carbon,market_gas,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,price_lag_1h,price_lag_24h,price_lag_168h,price_roll24_mean,price_roll24_std,target
2025-12-08 00:00:00+00:00,9.022499999999999,1.0,0.0,12.0,False,False,True,True,False,10820.762999999999,9164.5075,1.648,-9.116666666666667,788.60167,1676.4625,569.20175,0.0,545.0550000000001,0.0,1003.1625,0.0,661.0425,0.0,887.85,-569.2,-545.075,-1003.15,-661.05,-1463.725,13.04,16.9125,17.855,19.4,246.75,248.5,248.75,251.0,15.675,11.525,1002.3,1.22655,0.0,0.0,0.0,0.0,56.75,10.875,8.25,9.049999999999999,88.5,1004.49,15.0,71.5,24.5,257.5,32.5,0.0,5.0,0.0,4155216.0,6575341.0,27.55,15.07,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,16.0025,58.2575,83.535,70.82,24.276775659321988,10.3325
2025-12-08 01:00:00+00:00,10.3325,2.0,0.0,12.0,False,False,True,True,False,10725.49575,9069.697,2.5148333333333333,17.9,490.8725025,1713.71,1111.791,0.0,528.5775,0.0,1012.85,0.0,539.425,0.0,1222.85,-1111.8,-528.6,-1012.85,-539.425,-1135.975,12.795,16.3575,17.195,18.3475,247.0,248.75,248.75,251.0,16.2,11.375,1003.7,1.228925,0.0,0.0,0.0,0.0,43.0,10.725,8.0,8.9,88.75,1005.3,15.0,68.75,22.5,255.0,20.0,0.0,5.0,0.0,4130521.0,5966727.0,27.55,15.07,0.25881904510252074,0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,9.022499999999999,53.9525,78.395,69.0025,27.066960436713497,5.57
2025-12-08 02:00:00+00:00,5.57,3.0,0.0,12.0,False,False,True,True,False,10729.7915,9307.07175,3.9130833333333332,48.8,330.0516575,1731.685,1096.66575,0.0,499.405,0.0,768.845,0.0,364.235,0.0,1401.625,-1096.7,-499.4,-768.875,-364.25,-505.0,12.905,16.35,17.2075,18.325,244.75,246.25,246.25,248.5,16.425,11.375,1004.725,1.230175,0.0,0.0,0.0,0.0,26.25,10.5,7.75,8.825,89.5,1006.1525,14.75,64.25,22.5,251.25,12.5,0.0,5.0,0.0,4027857.0,5145306.0,27.55,15.07,0.49999999999999994,0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,10.3325,51.7175,67.435,67.0796875,29.844849405540767,10.809999999999999
2025-12-08 03:00:00+00:00,10.809999999999999,4.0,0.0,12.0,False,False,True,True,False,10785.948,9539.494999999999,1.3999166666666667,16.316666666666666,11.00333,1855.3424975,982.40825,0.0,580.915,0.0,968.9200000000001,0.0,488.21500000000003,0.0,1844.325,-982.4,-580.925,-968.925,-488.225,-439.325,12.0225,15.3775,16.1775,17.34,239.5,241.5,241.75,244.75,14.725,11.0,1005.1,1.23225,0.0,0.0,0.0,0.0,31.25,10.45,8.0,8.875,90.0,1006.8775,14.75,69.0,22.25,247.5,15.0,0.0,5.0,0.0,3974499.0,4528071.0,27.55,15.07,0.7071067811865475,0.7071067811865476,0.0,1.0,-2.4492935982947064e-16,1.0,5.57,60.44,62.61,65.01177083333333,31.968739762454693,25.0025
2025-12-08 04:00:00+00:00,25.0025,5.0,0.0,12.0,False,False,True,True,False,11294.934249999998,10024.56975,-0.5676666666666667,-101.1,275.1833175,1213.26417,680.25625,0.0,516.905,0.0,490.39,0.0,15.97,360.85,938.075,-680.3,-516.9,-490.42499999999995,344.9,105.6,10.9375,14.415,15.1225,16.785,233.25,236.75,236.75,242.25,14.025,11.125,1005.6,1.232325,0.0,0.0,0.0,0.0,26.5,10.375,7.75,8.925,91.0,1007.35,15.25,73.0,21.75,242.5,17.5,0.0,5.0,0.0,3684318.0,4005824.0,27.55,15.07,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,10.809999999999999,62.004999999999995,60.0,63.470000000000006,32.99582260285588,59.9975
2025-12-08 05:00:00+00:00,59.9975,6.0,0.0,12.0,False,False,True,True,False,12454.0035,11078.277,1.1737499999999996,-23.383333333333333,300.9816725,671.79925,1750.7955,0.0,55.5425,161.6825,0.0,948.025,0.0,562.9775,370.8,-1750.8,106.1,948.025,562.975,1550.275,10.807500000000001,14.4675,15.217500000000001,16.7725,225.5,230.0,230.0,237.5,13.3,11.2,1006.225,1.232775,0.0,0.0,0.0,0.0,99.5,10.425,8.0,9.15,91.75,1007.96,13.0,80.0,20.75,237.5,16.25,0.0,2.5,0.0,3580890.0,3955254.0,27.55,15.07,0.9659258262890683,0.25881904510252074,0.0,1.0,-2.4492935982947064e-16,1.0,25.0025,63.72,67.5775,63.31489583333334,33.00334468787229,77.6775
2025-12-08 06:00:00+00:00,77.6775,7.0,0.0,12.0,False,False,True,True,False,14324.312750000001,12207.8875,12.696916666666668,188.95,102.968335,990.6685875000001,1724.38975,0.0,0.0,493.645,0.0,462.8725,0.0,690.23,887.725,-1724.4,493.625,462.875,690.2249999999999,2103.325,10.53,14.0675,14.855,15.865,219.25,223.25,223.5,231.5,12.725000000000001,11.0,1006.5,1.234,0.0,0.0,0.0,0.0,93.5,10.625,8.0,9.425,92.75,1008.5625,13.25,82.75,21.25,231.25,15.0,0.0,2.5,0.0,3782231.0,3464906.0,27.55,15.07,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0,59.9975,77.0075,89.5925,63.3428125,33.0157115291877,90.9425
2025-12-08 07:00:00+00:00,90.9425,8.0,0.0,12.0,False,False,True,True,False,15148.6665,12888.57175,22.1475,131.5,227.93167499999998,1087.3625000000002,2054.6345,0.0,0.0,622.4875,0.35250000000000004,0.0625,0.0,586.6725,859.425,-2054.6,622.5,-0.30000000000000004,586.675,1554.625,10.594999999999999,14.142499999999998,14.9275,16.415,222.5,226.75,227.0,233.75,13.350000000000001,11.2,1006.85,1.23355,0.0,0.0,0.0,0.0,90.75,10.675,8.0,9.5,92.75,1009.315,13.0,85.5,23.25,230.0,10.0,0.0,2.5,0.0,3717315.0,3418260.0,27.55,15.07,0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,77.6775,80.0925,99.485,63.79489583333333,33.32784538457013,91.3775
2025-12-08 08:00:00+00:00,91.3775,9.0,0.0,12.0,False,False,True,True,False,15386.97975,13303.007,5.472583333333334,52.233333333333334,0.0,1370.7758274999999,1846.51775,0.0,0.0,622.8499999999999,550.9225,0.0,0.0,555.1600000000001,1370.775,-1846.5,622.85,-550.9,555.15,1536.25,10.32,13.9,14.684999999999999,16.475,219.25,223.75,224.25,230.25,12.899999999999999,11.375,1007.1,1.2330999999999999,1.5,0.0,1.5,0.0,65.75,10.8,8.0,9.65,92.5,1009.9875,13.0,85.75,24.75,226.25,12.5,0.0,2.5,429492.0,3661803.0,3646640.0,27.55,15.07,0.8660254037844387,-0.49999999999999983,0.0,1.0,-2.4492935982947064e-16,1.0,90.9425,85.555,102.67,64.03750000000001,33.51380426163167,85.02
2025-12-08 09:00:00+00:00,85.02,10.0,0.0,12.0,False,False,True,True,False,15075.89525,12906.01375,5.5835,-4.066666666666666,0.0,1779.9541675,2202.018,0.0,0.0,622.6099999999999,1014.125,0.0,0.0,696.1275,1779.975,-2202.0,622.625,-1014.1,696.15,1534.075,10.8125,14.567499999999999,15.405000000000001,17.064999999999998,215.0,218.75,219.25,225.5,13.625,11.175,1007.275,1.23415,30.25,4.375,25.875,41.175,95.5,10.825,8.0,9.75,93.0,1010.6899999999999,12.5,85.0,26.5,227.5,15.0,0.0,5.0,1453698.0,3721635.0,3876135.0,27.55,15.07,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0,91.3775,82.715,85.8025,64.13354166666666,33.57290682649928,76.5525
2025-12-08 10:00:00+00:00,76.5525,11.0,0.0,12.0,False,False,True,True,False,14493.90225,12823.798999999999,4.568583333333334,20.233333333333334,0.0,1578.59001,1983.05875,0.0,0.0,622.73,1012.2750000000001,0.0,0.0,699.77,1578.575,-1983.1,622.7,-1012.275,699.8,1393.075,10.959999999999999,14.74,15.5725,17.447499999999998,213.5,218.25,218.75,225.75,13.475,11.35,1008.075,1.2344,55.75,6.775,48.975,38.425,99.75,11.175,8.5,9.9,92.0,1011.1800000000001,13.5,88.75,26.75,227.5,17.5,0.0,7.5,1864855.0,3633305.0,4774372.0,27.55,15.07,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,85.02,88.405,79.87,63.6396875,33.28630421052972,72.60249999999999
2025-12-08 11:00:00+00:00,72.60249999999999,12.0,0.0,12.0,False,False,True,True,False,14048.93275,13239.949,6.698333333333333,111.18166666666666,0.0,1602.798335,2314.66325,0.0,0.0,612.61,520.825,0.0,0.0,700.0875,1602.8,-2314.7,612.6,-520.825,700.075,1816.025,11.1375,15.0975,16.0075,18.5575,218.25,222.75,223.0,228.5,13.65,11.35,1008.275,1.234625,52.0,3.9,48.099999999999994,16.675,100.0,11.425,8.75,9.9,90.25,1011.5525,15.0,91.25,27.75,228.75,15.0,0.0,5.0,1238011.0,3985915.0,5030338.0,27.55,15.07,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,76.5525,87.1,76.99,63.035625,32.972111702708304,76.7425
2025-12-08 12:00:00+00:00,76.7425,13.0,0.0,12.0,False,False,True,True,False,14140.0735,13247.74,7.711666666666668,233.80666666666667,154.244165,961.2156725,2429.1205,0.0,0.0,622.6075,425.445,0.0,0.0,700.185,806.975,-2429.1,622.6,-425.45,700.1500000000001,1097.05,11.280000000000001,15.2525,16.1575,18.505000000000003,220.75,223.75,224.25,229.75,13.875,11.450000000000001,1008.225,1.23415,32.25,1.325,30.925,5.4,100.0,11.55,8.75,9.85,90.0,1011.615,16.0,93.75,28.75,233.75,21.25,0.0,5.0,868054.0,4041344.0,5014480.0,27.55,15.07,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,72.60249999999999,87.935,86.145,62.56927083333333,32.6825065100913,80.3175
2025-12-08 13:00:00+00:00,80.3175,14.0,0.0,12.0,False,False,True,True,False,14495.2245,13035.061,6.1705000000000005,140.675,799.6650025,661.2055,2744.488,0.0,0.0,622.8499999999999,0.0,149.9175,0.0,700.2,-138.47500000000002,-2744.5,622.85,149.9,700.2,648.375,10.83,14.74,15.604999999999999,17.7975,222.5,226.5,227.0,232.25,13.3,11.425,1008.475,1.23455,31.5,1.225,30.275,5.525,100.0,11.525,8.75,9.925,90.25,1011.88,15.25,93.75,28.0,233.75,22.5,0.0,5.0,771018.0,4032115.0,4909723.0,27.55,15.07,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,76.7425,92.42999999999999,93.5,62.06458333333333,32.29253971984823,90.7475
2025-12-08 14:00:00+00:00,90.7475,15.0,0.0,12.0,False,False,True,True,False,14929.358,13284.34925,2.5349999999999997,-207.40333333333334,930.3558425,709.63575,2802.96825,0.0,0.0,622.5474999999999,0.0,546.7125000000001,0.0,700.2,-220.725,-2803.0,622.55,546.725,700.2,947.9749999999999,10.535,14.425,15.305,17.625,225.25,228.5,229.25,234.5,14.15,11.35,1008.575,1.2349999999999999,38.0,4.674999999999999,33.324999999999996,26.375,100.0,11.649999999999999,8.75,9.925,89.25,1012.2975,15.5,95.0,27.75,230.0,23.75,0.0,5.0,539359.0,3925571.0,5144588.0,27.55,15.07,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,80.3175,92.7225,90.65,61.98229166666667,32.21343638375712,89.1575
2025-12-08 15:00:00+00:00,89.1575,16.0,0.0,12.0,False,False,True,True,False,15780.48525,13544.267,7.2589999999999995,76.20833333333333,841.44584,778.041,2748.40725,0.0,0.0,622.2425,0.0,414.1725,0.0,700.0575,-63.425,-2748.4,622.25,414.175,700.075,985.975,9.975,13.875,14.8375,16.942500000000003,226.0,229.25,230.0,234.5,13.325,11.45,1009.075,1.2352,14.25,0.125,14.125,1.325,100.0,11.625,8.75,10.024999999999999,90.25,1012.6975,15.5,96.25,27.25,231.25,30.0,0.0,5.0,29796.0,3857892.0,4679300.0,27.55,15.07,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,90.7475,97.0375,93.3,61.65395833333334,31.87902620707283,102.5775
2025-12-08 16:00:00+00:00,102.5775,17.0,0.0,12.0,False,False,True,True,False,16110.124,13173.80446875,6.097916666666666,62.598333333333336,289.205835,988.736,2686.85225,0.0,0.0,622.5474999999999,132.6825,0.0,0.0,699.85,699.5,-2686.9,622.55,-132.675,699.9,1217.525,9.697500000000002,13.7325,14.567499999999999,17.0075,227.0,231.0,231.5,237.5,12.675,11.475,1009.075,1.235075,0.5,0.0,0.5,0.0,99.75,11.975,9.25,10.45,90.5,1012.7225,15.5,96.25,25.75,230.0,20.0,0.0,2.5,0.0,1235580.0,1405280.0,27.55,15.07,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,89.1575,104.86749999999999,99.64,61.55854166666666,31.747215385562924,97.69
2025-12-08 17:00:00+00:00,97.69,18.0,0.0,12.0,False,False,True,True,False,15643.3565,12803.3419375,5.860666666666666,125.17166666666667,402.447505,982.52475,2725.90825,0.0,0.0,622.73,281.195,0.0,0.0,699.865,580.075,-2725.9,622.725,-281.2,699.9,940.0,9.3525,13.27,14.07,16.2725,222.75,227.5,228.0,234.5,12.175,11.45,1009.55,1.2357500000000001,0.0,0.0,0.0,0.0,100.0,11.7,9.0,10.45,92.25,1012.9875,14.25,96.25,26.75,222.5,13.75,0.0,2.5,0.0,1424119.25,1559623.625,27.55,15.07,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,102.5775,88.6975,91.61500000000001,61.93322916666667,32.13217309089178,95.0
2025-12-08 18:00:00+00:00,95.0,19.0,0.0,12.0,False,False,True,True,False,15068.94775,12432.87940625,6.175333333333333,57.43333333333333,115.92166,979.3435,2893.86325,0.0,0.0,622.6675,735.39,0.0,0.0,699.42,863.425,-2893.9,622.675,-735.375,699.4,726.65,9.3375,13.0275,13.89,15.785,223.5,228.75,229.5,237.0,11.9,11.4,1010.025,1.236575,0.0,0.0,0.0,0.0,100.0,11.525,8.75,10.225,92.0,1013.25,14.5,97.5,26.75,226.25,21.25,0.0,10.0,0.0,1612658.5,1713967.25,27.55,15.07,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,97.69,80.7975,86.7675,62.525,32.62174960486659,85.4925
2025-12-08 19:00:00+00:00,85.4925,20.0,0.0,12.0,False,False,True,True,False,14554.59175,12062.416874999999,4.698333333333333,40.01166666666667,168.38083,880.3077499999999,2394.31725,0.0,0.0,622.1274999999999,1071.3274999999999,0.0,0.0,700.4075,711.95,-2394.3,622.125,-1071.325,700.4,364.525,8.885,12.445,13.2,15.145000000000001,223.0,227.5,228.5,235.0,11.6,11.425,1010.175,1.236625,0.0,0.0,0.0,0.0,100.0,11.4,9.0,10.200000000000001,92.5,1013.395,13.75,97.5,25.5,223.75,21.25,0.0,10.0,0.0,1801197.75,1868310.875,27.55,15.07,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,95.0,74.8875,85.3875,62.96687500000001,32.867385150900176,79.05
2025-12-08 20:00:00+00:00,79.05,21.0,0.0,12.0,False,False,True,True,False,14020.62425,11691.95434375,1.51725,-124.96666666666667,0.0,1043.0979025,1730.929,0.0,0.0,616.8675,1061.9925,0.0,0.0,699.55,1043.125,-1730.9,616.85,-1062.025,699.5,864.7750000000001,8.59,12.0975,12.8625,14.6525,219.75,226.25,227.0,235.5,11.024999999999999,11.275,1010.7750000000001,1.238,0.0,0.0,0.0,0.0,100.0,11.3,8.5,10.075,92.5,1013.675,13.75,97.5,24.75,222.5,18.75,0.0,10.0,0.0,1989737.0,2022654.5,27.55,15.07,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,85.4925,65.775,77.0025,63.52,33.02800772105008,77.5325
2025-12-08 21:00:00+00:00,77.5325,22.0,0.0,12.0,False,False,True,True,False,13211.90725,11321.4918125,6.395083333333333,267.47999999999996,0.0,1372.3683325,2301.25225,0.0,0.0,621.5125,928.075,0.0,0.0,694.3199999999999,1372.375,-2301.3,621.5,-928.1,694.275,1184.825,8.6875,12.3425,13.115,14.14,221.0,226.5,227.5,236.75,10.85,11.3,1011.075,1.238275,0.0,0.0,0.0,0.0,100.0,11.2,8.75,9.975000000000001,92.25,1013.885,13.75,97.5,24.25,221.25,25.0,0.0,10.0,0.0,2178276.25,2176998.125,27.55,15.07,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,79.05,59.2625,76.39750000000001,64.28125,33.135984364171435,70.38
2025-12-08 22:00:00+00:00,70.38,23.0,0.0,12.0,False,False,True,True,False,12295.83375,10951.02928125,6.0841666666666665,137.05499999999998,0.0,1674.8922475,2192.7165,0.0,0.0,558.8775,958.36,0.0,0.0,483.40999999999997,1674.875,-2192.7,558.875,-958.35,483.4,1210.65,8.3025,11.715,12.415,13.45,212.75,220.75,222.25,230.25,10.55,11.125,1010.975,1.23895,0.0,0.0,0.0,0.0,100.0,11.225,8.75,9.975,93.0,1013.9649999999999,12.75,97.5,23.25,217.5,28.75,0.0,10.0,0.0,2366815.5,2331341.75,27.55,15.07,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,77.5325,37.5325,70.78,65.64989583333333,32.65803856432773,68.3125
2025-12-08 23:00:00+00:00,68.3125,0.0,1.0,12.0,False,False,True,True,False,11870.072250000001,10580.56675,7.0685,231.04333333333335,54.9341675,1521.265005,1939.79625,0.0,0.0,504.615,812.055,0.0,0.0,673.99,1466.325,-1939.8,504.625,-812.075,673.975,1347.925,9.772499999999999,13.452499999999999,14.3075,15.94,220.5,226.75,227.75,235.5,11.725000000000001,11.3,1010.55,1.23765,0.0,0.0,0.0,0.0,100.0,11.025,8.5,9.925,93.0,1014.01,12.75,93.75,22.0,212.5,31.25,0.0,10.0,0.0,2555354.75,2485685.375,27.55,15.07,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0,70.38,16.0025,64.1025,67.82947916666667,30.89871507792749,68.005
2025-12-09 00:00:00+00:00,68.005,1.0,1.0,12.0,False,False,True,True,False,11555.7875,10362.191,6.324083333333333,140.45499999999998,503.585835,1497.835,1826.71425,0.0,0.0,342.28000000000003,0.03,26.272499999999997,0.0,626.2975,994.25,-1826.7,342.275,26.225,626.3,1532.3999999999999,8.8725,12.6525,13.445,14.6875,212.75,220.25,221.5,232.25,10.6,11.274999999999999,1010.875,1.238175,0.0,0.0,0.0,0.0,100.0,10.9,8.5,9.975,93.75,1013.875,11.75,98.25,19.5,206.25,32.5,0.0,10.0,0.0,2743894.0,2640029.0,27.77,32.64,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,68.3125,9.022499999999999,59.144999999999996,70.28708333333334,28.25013891526712,68.5425
2025-12-09 01:00:00+00:00,68.5425,2.0,1.0,12.0,False,False,True,True,False,11455.0115,10222.271,4.9405833333333335,90.3,569.0358475,1484.9475,1546.16175,0.0,0.0,412.5675,0.0,353.3425,0.0,288.935,915.9,-1546.2,412.57500000000005,353.34999999999997,288.95,1584.225,8.9675,12.835,13.605,14.4775,210.0,216.0,217.0,226.25,10.95,11.475,1010.65,1.237,0.0,0.0,0.0,0.0,100.0,11.025,8.75,10.025,93.75,1013.5,12.0,98.25,19.5,202.5,33.75,0.0,10.0,0.0,2497831.0,2561375.0,27.77,32.64,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,68.005,10.3325,54.085,72.7125,25.21466621613917,68.1925
2025-12-09 02:00:00+00:00,68.1925,3.0,1.0,12.0,False,False,True,True,False,11379.448,10379.996,2.0349999999999997,-44.75666666666667,822.089995,1429.0375000000001,1669.12775,0.0,0.0,544.1600000000001,0.0,767.755,0.0,258.6875,606.95,-1669.1,544.175,767.75,258.7,1760.275,8.7575,12.695,13.447500000000002,14.3725,206.25,212.75,213.75,223.75,10.65,11.475,1010.275,1.2365249999999999,0.0,0.0,0.0,0.0,100.0,11.125,9.25,10.125,93.25,1013.2025,11.75,98.75,19.75,200.0,35.0,0.0,10.0,0.0,2677750.0,2193517.0,27.77,32.64,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,68.5425,5.57,50.88,75.32177083333333,20.82206402498135,65.8375
2025-12-09 03:00:00+00:00,65.8375,4.0,1.0,12.0,False,False,True,True,False,11387.639,10264.093666666666,2.5425,-30.543333333333333,1601.16667,896.19975,1602.827,0.0,0.0,622.79,0.0,889.86,0.0,640.45,-705.0,-1602.8,622.775,889.85,640.45,1047.4250000000002,9.045,13.0175,13.845,15.015,199.0,205.0,206.0,217.0,10.9,11.325,1010.075,1.23695,0.0,0.0,0.0,0.0,100.0,11.325,9.25,10.2,92.5,1012.7925,13.0,100.0,20.5,196.25,27.5,0.0,10.0,0.0,2913271.0,1996307.0,27.77,32.64,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,68.1925,10.809999999999999,48.7975,77.61458333333333,15.844155599673742,71.58250000000001
2025-12-09 04:00:00+00:00,71.58250000000001,5.0,1.0,12.0,False,False,True,True,False,11729.92725,10300.63825,4.114,-25.425,2116.1710675,490.26975,1296.178,0.0,0.0,622.4275,0.0,919.0075,0.0,699.5675,-1625.9,-1296.2,622.425,919.05,699.6,291.05,8.7,12.6975,13.48,15.2925,196.25,201.5,202.5,213.0,10.85,11.25,1009.55,1.236625,0.0,0.0,0.0,0.0,100.0,11.225,9.0,10.05,92.25,1012.4,13.75,100.0,21.25,195.0,27.5,0.0,10.0,0.0,3190245.0,1915715.0,27.77,32.64,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,65.8375,25.0025,62.1575,79.55541666666666,11.328701205985576,87.60249999999999
2025-12-09 05:00:00+00:00,87.60249999999999,6.0,1.0,12.0,False,False,True,True,False,12903.77475,10758.69225,6.48,101.25666666666666,3207.4437625,72.12175,1727.5885,0.0,0.0,622.3025,0.0,1040.6375,0.0,688.385,-3135.325,-1727.6,622.325,1040.65,688.4,-1215.875,9.440000000000001,13.0725,13.895,15.75,189.25,193.25,194.25,205.25,11.5,11.15,1009.3,1.236775,0.0,0.0,0.0,0.0,100.0,11.2,9.0,9.875,91.25,1012.02,14.75,100.0,21.0,192.5,22.5,0.0,5.0,0.0,3207279.0,1979870.0,27.77,32.64,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,71.58250000000001,59.9975,78.0,80.705625,10.636891868122792,96.525
2025-12-09 06:00:00+00:00,96.525,7.0,1.0,12.0,False,False,True,True,False,14641.15175,11430.1015,8.505,201.57666666666668,3624.6403575,0.0,1929.042,0.0,0.0,622.79,0.0,1041.96,0.0,313.2825,-3624.65,-1929.0,622.8,1041.95,313.3,-2128.9,9.0275,12.67,13.425,14.855,186.75,192.25,193.25,206.5,11.1,11.075,1009.25,1.237025,0.0,0.0,0.0,0.0,100.0,11.0,8.5,9.75,92.0,1011.4725,13.25,100.0,22.25,191.25,25.0,0.0,7.5,0.0,3392784.0,1982352.0,27.77,32.64,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,87.60249999999999,77.6775,80.01249999999999,81.4909375,11.089716515678127,117.12
2025-12-09 07:00:00+00:00,117.12,8.0,1.0,12.0,False,False,True,True,False,15567.12375,12590.07075,8.701166666666667,132.98166666666665,3841.20092,0.0,1298.591,0.0,0.0,609.9575,0.0,1049.7975,0.0,578.2,-3841.2,-1298.6,609.95,1049.8249999999998,578.175,-1927.875,9.2675,12.6325,13.455,15.58,187.75,191.75,193.0,202.5,11.375,10.85,1009.0,1.2377,0.0,0.0,0.0,0.0,100.0,10.875,8.5,9.525,91.25,1011.165,13.5,98.75,23.25,193.75,28.75,0.0,7.5,0.0,3622168.0,2056911.0,27.77,32.64,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,96.525,90.9425,90.1975,82.58166666666666,13.154809309565113,104.6675
2025-12-09 08:00:00+00:00,104.6675,9.0,1.0,12.0,False,False,True,True,False,15844.65225,12955.08825,7.190833333333334,76.025,2889.5303424999997,237.29775,853.07575,0.0,0.0,131.5125,0.0,1048.1475,203.8575,9.0775,-2652.225,-853.1,131.5,1048.15,-194.8,-1880.625,8.975,12.125,12.97,14.7375,186.25,191.0,191.5,200.75,11.125,11.025,1008.625,1.236475,0.25,0.0,0.25,0.0,100.0,10.95,8.25,9.375,90.75,1010.87,14.25,98.75,24.25,191.25,26.25,0.0,7.5,113704.0,3409986.0,2158994.0,27.77,32.64,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,117.12,91.3775,83.0,83.13541666666667,13.804827756406977,94.0525
2025-12-09 09:00:00+00:00,94.0525,10.0,1.0,12.0,False,False,True,True,False,15578.759750000001,12496.20925,5.667333333333334,26.491666666666667,2530.6741524999998,371.56925,1335.955,0.0,0.0,11.0075,0.0,931.55,388.5825,0.0,-2159.1,-1336.0,44.0,931.55,-388.575,-1939.15,9.54,12.8375,13.77,15.4725,187.25,191.5,192.25,200.5,12.05,11.225,1008.1,1.234975,8.75,0.0,8.75,0.0,100.0,10.925,8.25,9.35,90.5,1010.68,14.75,98.75,24.75,192.5,26.25,0.0,10.0,1160027.0,3277745.0,2230480.0,27.77,32.64,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,104.6675,85.02,87.9025,83.51177083333333,13.980447263775428,91.39750000000001
